,Velo,SpinRate,HorzBreak,InducedVertBreak
9492,-0.2561581722514511,1.658056185773138,-0.29436692122963054,1.3429972898315414
4047,-0.42007542638446216,0.41342063609120944,-1.7155445502247781,-1.727809604369685
7659,0.1499095709416933,0.9694258611540382,-1.1949739145343552,1.1562296852337302
1618,0.8502832931463788,1.3468972983526557,-1.3236320564350301,0.87390656200448
9240,0.13500800238414443,0.928618138213647,-0.9475544108792111,1.4711285534509704
4611,-0.7516353267898728,1.0459403416672715,0.012433263302747894,0.3505229258641012
6355,0.36225692288673417,1.0918490299752115,-1.515629591271422,1.3929467654797936
2309,-0.6212466019113374,-0.25990679242524367,-1.4087443656923997,0.6871389574066686
4962,0.05677476745702744,0.3114013287402317,-0.5635593412064274,-0.18371929193894082
2333,-0.34929297573611695,1.0000316533593314,-0.29238756520038944,0.8174419373586305
4453,0.9657704494673653,-0.5047531300675903,0.02430939947819491,0.4916844874787266
639,-1.0831952271952834,-0.8414168443258169,-0.8149375569200539,0.595926871440296
8151,0.8875372145402484,2.2650710645114556,-1.0742331967506449,1.531936610761886
5321,-0.0885155259790515,-1.1474747663787501,1.1109758595315877,-0.2988202575631734
9179,-0.9975112079893894,-1.00974870145493,-0.8149375569200539,0.3852703871846243
5801,0.3585315307473457,-0.8057100867529746,-0.6763826348731732,0.03562405764686102
9305,1.5134030939572,1.147959649018249,-0.0964313183055153,0.17895733559401872
630,0.757148489661713,0.3165022941077806,0.9783590055724306,-0.26190107991011763
2661,-0.17419954518494557,2.596633813402133,-1.2761275117332425,-0.32053742088850057
6978,0.02324623820254646,0.3318051902104272,0.388510908858567,0.6176440347656224
7143,-0.5951688569356335,0.23488684822699837,-0.8149375569200539,1.5579972067522785
4693,0.7236199604072373,1.2142721987963847,-0.031112569340557242,1.0454721522745625
71,-0.7218321896747804,0.2603916750647428,0.09358686050163519,0.4504218771606052
3758,0.302650648656544,-0.3976328573490637,1.6929065321284869,-1.8146782576709926
4834,1.1818431935517895,0.12776657550847173,1.4850741490581658,-0.7114463607443849
2882,-1.1241745407285362,0.12266561014092284,0.28756375136726825,-0.29447682489810806
8386,0.37715849144427777,-0.836315878958268,-0.4388599113642348,0.5503208284571093
1526,-0.9937858158500008,-0.0609691430908371,0.9902351417478776,-1.838567137328852
8964,-2.189636692593113,-1.4127249654912921,0.40830446915097846,-0.20977988792933297
6747,1.1147861350428327,0.13796850624356952,0.9506480211630544,-1.0545775412845502
4492,1.2600764284789117,0.6939737313063982,-1.0583983485167157,0.4677956078208664
3863,0.7385215289647808,0.7704882118196316,-0.4725089638613344,0.23542196023986867
4094,-0.0885155259790515,-1.4586336537992322,0.7250014338295632,-0.598517111452685
6088,0.9136149595159522,0.35731001704817167,0.5785290876657179,0.05516950463965521
6776,0.7310707446860091,-0.5047531300675903,0.8299073033793442,-0.20326473893173502
7306,-0.1592979766273967,0.841901726965316,2.1719106912048454,-0.7765978507203658
8819,1.2563510363395232,-0.382329961246417,-0.15581199918275002,0.5546642611221745
6618,-0.27851052508777174,-1.0913641473357123,-0.19737847579681403,0.7457752983850512
3572,1.1036099586246724,1.7039648740810778,-0.8149375569200539,0.6154723184330901
9956,0.5000964320440361,-0.5557627837430792,-1.3909301614292293,-1.1219007475930638
918,0.09030329671150841,-1.5402490996800144,-0.7298252476626842,0.5177450834691184
231,-0.24498199583329078,-1.0964651127032612,1.5701864583155354,-0.6224059911105445
8540,0.19088888447494606,2.2242633415710644,-1.1454900138033264,1.8099163013260706
6469,1.07380682150958,-0.428238649554357,0.8754324920518908,0.17027047026388814
6964,0.6826406468739845,-0.22420003485240148,0.8417834395547912,-0.9264462776651214
1245,-0.7218321896747804,-0.24460389632259705,0.5448800351686183,1.104108493252946
1754,0.5932312355287019,0.11756464477337396,1.101079079385382,-0.0686183263147083
4861,0.5485265298560659,-0.16298845044181484,-0.03309192536979835,0.3505229258641012
85,0.6342105490619546,-0.0966759006636793,-1.0128731598441691,-0.40089092519221003
469,0.21696662945065526,0.8623055884355115,-0.18352298359212627,0.8543611150116858
2263,1.3308588791272569,0.9847287572566847,0.5349832550224123,-2.1947286158642134
3970,-1.146526893564857,-0.4078347880841614,-1.1672629301249788,1.5862295190752032
1994,0.9620450573279821,1.6427532896704913,-0.8525453214756357,1.321280126506215
5816,0.22069202159003848,0.07675692183298286,0.5904052238411645,0.2223916622446724
3798,-0.2598835643908343,1.1377577182831513,-0.6526303625222794,1.4233507941352512
642,0.30637604079593256,0.658266973733556,0.21630693431458686,-0.3770020455343505
3264,0.8018531953343543,3.8004616401436704,-0.8466072533879123,0.8999671579948725
7202,-1.3141695398372513,0.020646302789945097,1.253489493636951,-0.1576586959485487
6802,0.2132412373112667,-0.47924830322984585,0.984297073660154,-0.5529110684694983
5700,-1.7798435572605804,0.28079553653493833,-1.4681250465696343,0.8109267883610322
3463,-0.0698885652821194,-0.7291956062397413,0.932833816899884,-0.1033657876352314
7380,-0.29713748578470384,-0.47414733786229696,0.10942170873556442,-0.5051333091537793
2007,0.08285251243273663,0.8674065538030604,0.13713269314494067,0.9672903643033857
2520,0.23559359014758735,0.6786708352037516,0.5151896947300009,-0.4899312948260504
4616,0.06422555173579922,0.0614540257303362,-0.9831828194055517,0.891280292664742
1966,-1.0347651293832536,-1.6728741992362854,-0.20727525594301996,-0.6354362891057408
8083,0.3436299621897968,-0.23440196558749926,1.0812855190929704,-0.752708971062506
1620,-1.895330713581567,-1.1168689741734568,1.873027930789432,-2.9765464955759824
3027,-1.3551488533705092,-0.16808941580936373,0.6715588210400517,0.1876442009241493
1590,-0.4834070927540356,0.5868534585878715,-0.9376576307330053,0.9064823069924708
5734,0.8204801560312863,1.020435514829527,0.13515333711569957,-0.012153701668858347
1811,0.09030329671150841,0.3726129131508183,-0.4368805553349937,1.4602699717883068
6059,-0.4498785634995546,0.6531660083660071,-2.758665177634866,-1.147961343583456
8707,1.4202682904725343,0.08695885256808063,0.4241393173849077,0.4699673241533994
4509,0.13128261024476118,-0.7751042945476813,-1.1732009982127025,-0.1880627246040061
7178,0.1499095709416933,0.09205981793562952,-0.46261218371512863,0.7783510433730421
3185,1.3047811341515478,-0.785306225282779,1.4276728242101726,-1.7060924410443579
5985,-0.7702622874868049,-1.3617153118158034,1.0654506708590412,-0.3748303292018179
4113,-0.5690911119599243,0.47463222050179604,-0.23894495241087843,1.3799164674845976
2536,-0.08106474170027972,0.7143775927765937,0.25391469887016865,0.774007610707976
7880,0.8093039796131261,0.36241098241572056,-1.438434706131017,0.5676945591173704
5757,1.170667017133629,1.249978956369227,-0.7040936192825492,0.595926871440296
3529,-1.869252968605863,-0.10687783139877709,-0.12018359065640932,0.6241591837632208
2962,-0.6920290525596879,-0.8057100867529746,-1.1256964535109149,0.1876442009241493
2654,1.2228225070850423,0.9388200689487448,-1.9035833730026879,1.1258256565782723
8792,1.3122319184303248,-1.0403544936602234,1.9086563393157725,-2.566092108727304
3950,0.39578545214120986,-0.6577820910940569,1.1169139276193112,-0.41392122318740626
95,1.1967447621093383,-0.02526238551799489,0.4716438620866954,0.15724017226869189
8158,0.9359673123522729,0.14306947161111838,2.063046109596582,-2.2142740628570077
5228,1.055179860812648,0.342007120945525,1.1129552155608289,-1.719122739039554
8537,-0.3455675835967284,0.6939737313063982,0.24401791872396275,0.6241591837632208
5234,-1.9698385563693006,-1.5708548918853078,0.7170840097125983,-1.8841731803120387
3761,-0.49085787703280737,-0.1782913465444615,0.8892879842565785,-1.30432491952581
511,-0.6398735626082749,0.750084350349436,0.283605039308786,0.7131995533970611
800,1.5022269175390397,0.8878104152732559,-0.3616650262238299,0.37006837285689576
1224,-0.3083136622028642,-0.050767212355739326,0.37663477268311996,-0.12725466729309087
3482,0.07912712029334809,-0.04566624698819043,1.465280588765754,-1.176193655906381
2576,-0.6659513075839787,1.3417963329851068,-1.905562729031929,1.8446637626465938
1504,0.909889567376569,0.3011993980051339,-0.753577520013578,0.4352198628328763
9830,1.047729076533871,0.005343406687298436,-0.9495337669084523,0.23542196023986867
937,-0.4349769949420057,0.44402642829650274,-0.30624305740507757,0.6393611980909496
6815,0.4442155499532397,-0.3721280305113192,0.08171072432618852,-0.6376080054382735
4574,-0.12576944737291573,-1.1117680088059079,-0.18352298359212627,-0.4160929395199389
1686,1.2749779970364554,0.8572046230679626,-0.007360296989663563,0.7457752983850512
3875,0.8055785874737428,-0.28541161926298814,1.2732830539293625,-1.2717491745378195
6674,-0.4759563084752585,-0.9740419438820879,1.1307694198239993,-0.0686183263147083
7296,0.29519986437777224,0.1736752638164117,0.21828629034382796,1.2561286365302342
5473,-0.1853757216031059,-1.0250515975575767,0.48351999826214237,0.03562405764686102
2968,-0.7739876796261934,-0.19359424264710817,-1.1514280818910496,0.6697652267464075
9021,1.7369266223204014,0.1838771945515095,0.2796463272503038,-0.5876585297900214
5251,-1.4855375782490392,-1.2596960044648255,1.2831798340755682,-1.4997793894537523
2062,0.8465579010069956,-0.1374836236040704,0.4518503017942839,0.2614825562302612
6100,-0.12576944737291573,-0.9791429092496368,0.5805084436949589,-0.09685063863763307
7027,-0.7814384639049652,0.704175662041496,1.576124526403259,-1.2087694008943717
6308,-1.3178949319766398,1.1275557875480535,0.9051228324905077,0.9933509602937782
1517,0.8428325088676071,0.23998781359454724,0.3132953797474034,0.5872400061101646
7787,0.6416613333407317,-0.7291956062397413,1.1723358964380637,-1.2804360398679504
696,0.909889567376569,1.4387146749685358,-1.165283574095738,1.058502450269759
8447,1.8077090729687466,-1.3566143464482545,-0.2706146488787369,-0.7071029280793196
274,-0.7665368953474164,0.18897815991905836,0.4360154535603547,-0.48558786216098515
1779,0.29519986437777224,1.3724021251904002,-0.8861943739727353,0.9390580519804609
8777,-0.08106474170027972,-0.19869520801465707,0.9744002935139484,-0.4291232375151352
7218,-1.0124127765469382,1.0000316533593314,-2.28559908664623,0.8369873843514246
6803,-0.18910111374248914,0.24508877896209613,0.010453907273506783,1.38208818381713
1068,0.29519986437777224,-0.47924830322984585,1.1822326765842692,-2.613869868043023
4686,-2.845305709125163,-1.4943404113720744,1.421734756122449,-2.6681627763563402
1467,0.2691221194020683,1.1428586836507002,-0.9218227824990761,0.595926871440296
2560,-1.098096795752827,-1.5504510304151122,1.2831798340755682,-2.5291729310742483
1249,0.6491121176195035,-0.7342965716072902,-1.04850156837051,0.6589066450837439
6939,0.5708788826923813,0.35731001704817167,-2.1450648085701083,-1.4563450628030985
8690,-0.9714334630136855,1.7141668048161756,0.5231071188469653,0.43304814650034407
2120,0.7049929997102998,0.5256418741772849,0.6359304125137111,-0.1381132489557545
551,-1.01986356082571,-0.18849327727955928,-1.5651134920024508,0.7479470147175842
1287,0.7496977053829412,1.8314890082698,-0.844627897358671,-0.359628314874089
8703,-0.12949483951230426,1.3009886100447159,1.0179461261572536,0.8977954416623395
9283,-0.5243864062872884,0.10226174867072729,-0.3003049893173543,0.3592097911942322
5353,0.22069202159003848,0.2654926404322917,0.3330889400398148,0.12249271094816877
1923,-0.7814384639049652,0.43892546292895385,-1.491877318920528,0.6567349287512108
6547,0.6640136861770471,-0.12728169286897262,0.03420617962440081,0.9846640949636476
5179,0.257945942983908,0.06655499109788508,0.4815406422329013,0.4373915791654093
4726,-0.4610547399177149,0.40831967072366054,-1.5591754239147273,0.6979975390693323
1502,0.3287283936322532,0.6684689044686538,-0.543765780914016,0.8478459660140875
6166,0.25049515870513095,-2.8716010606102738,0.21630693431458686,-0.24452734924985606
9192,2.1392689733741572,1.9386092809883266,-1.1811184223296671,0.9477449173105915
3072,0.10520486526905198,-1.234191177627081,1.4929915731751302,-1.677860128721433
9482,1.3867397612180585,-0.26500775779279256,1.635505207280493,-0.044729446656848415
3271,0.6565629018982754,1.4183108134983402,0.7606298423559038,0.8369873843514246
6034,1.632615642417575,-0.015060454782897113,0.9704415814554658,-2.6920516560142
3824,1.6959473087871486,1.4489166057036336,-0.5219928645923632,0.42218956483768044
787,-0.16302336876678525,-0.05586817772328821,-0.9435956988207287,0.25496740723266287
9649,0.20951584517187816,-0.23440196558749926,0.7586504863266628,-2.018819592929066
9942,-0.5355625827054487,-0.3670270651437703,1.2792211220170862,-0.9937694839736351
519,1.3234080948484852,0.8010940040249248,-2.3133100710556067,1.2278963242073087
5235,-0.2673343486696114,-1.1678786278489457,0.8754324920518908,-2.1295771258882326
455,-0.26360895653022287,0.6888727659388493,1.1327487758532404,-0.42695152118260216
1477,-0.30458827006347566,0.44402642829650274,0.43007738547263136,0.628502616428286
1720,0.38460927572304954,0.40831967072366054,0.2380798506362394,-0.29447682489810806
4850,-0.591443464796245,-0.4231376841868081,-0.6308574462006266,0.09643211495777625
2006,-0.3343914071785681,0.250189744329645,-1.6522051572890615,1.0128964072865725
3676,-0.33811679931795663,1.0816470992401137,0.22026564637306906,0.7522904473826495
730,0.9769466258855256,1.2652818524718736,-0.8545246775048768,0.6675935104138744
7918,-0.4051738578269133,-0.7751042945476813,-0.05090612963296905,0.38961381984968996
5673,1.066356037230803,0.4644302897666983,0.02628875550743602,-0.08599205697496984
2296,-0.12949483951230426,1.3979069520281446,-0.7634743001597838,0.5351188141293803
2063,0.03442241462070678,-0.5047531300675903,-0.9158847144113527,1.2735023671904953
1314,0.5895058433893187,0.11756464477337396,-0.7120110433995138,0.9629469316383203
4353,0.9620450573279821,-0.3670270651437703,0.3904902648878081,-0.05993146098457732
3633,-0.20772807443942126,0.20428105602170504,0.44987094576504283,-0.3639717475391543
6423,1.0626306450914198,0.06655499109788508,-0.05684419772069238,1.2626437855278316
6581,-1.4669106175521072,-1.6830761299713832,-0.2706146488787369,0.40915926684248377
193,0.9061641752371804,-1.596359718723052,0.9605448013092602,-1.3499309625089964
7078,-0.03636003602763842,-0.19359424264710817,-2.3331036313480182,1.3343104245014108
7639,0.3287283936322532,-0.28031065389543924,1.6671749037483514,0.024765475984197403
1300,-2.290222280356551,-1.0964651127032612,-0.7674330122182662,0.7588055963802478
3411,1.2041955463881102,-0.6577820910940569,0.1054629966770822,-0.16634556127867928
8308,-0.9565318944561366,0.6735698698362027,-1.52948508347611,0.45259359349313827
7474,-0.3455675835967284,0.18897815991905836,-1.1969532705635963,-0.06644660998217565
5966,-0.29341209364531534,0.10736271403827619,-1.0643364166044391,1.26915893452543
8591,-1.1204491485891477,-0.29051258463053703,1.1822326765842692,0.09643211495777625
2754,0.414412412838142,-0.5506618183755303,-1.5275057274468689,-0.35311316587649066
4579,0.04559859103886711,1.3162915061473623,0.2756876151918212,1.0780478972625533
9552,1.0849829979277403,0.3471080863130739,1.1327487758532404,-1.0719512719448119
7689,-0.3343914071785681,0.10736271403827619,-0.9198434264698349,0.15724017226869189
7240,-0.22635503513635866,-0.9179313248390502,-1.0821506208676095,-0.005638552671260024
1436,1.2489002520607515,0.296098432637585,0.11733913285252921,1.0802196135950857
468,1.2079209385274987,1.561137843789709,0.20443079813913984,-1.132759329255727
7167,0.09030329671150841,-1.3005037274052167,1.7958330456490268,-2.1274054095557005
8829,-1.0831952271952834,-1.4127249654912921,1.3029733943679793,-0.09685063863763307
6946,0.3399045700504135,1.331594402250009,1.5207025575845066,-1.069779555612279
7134,-1.6159263031275695,0.2705936057998406,0.3152747357766445,-0.6745271830913292
9677,1.2414494677819796,-0.27520968852789035,2.1145093663568524,-2.2750821201679234
4854,0.10147947312966873,-0.8720226365311101,1.0476364665958708,-0.21412332059439865
1563,-0.5616403276811526,-1.6065616494581498,-0.518034152533881,0.4981996364763242
3262,-1.5972993424306372,0.40831967072366054,-1.0821506208676095,0.9933509602937782
2987,-0.4126246421056904,0.7755891771871805,-0.9475544108792111,0.7674924617103784
8496,0.17226192377801394,-0.652681125726508,-0.10236938639323898,0.4373915791654093
7413,-0.7888892481837371,-1.463734619166781,0.32517151592285004,-3.6063442320104633
6047,-0.15557258448800818,-0.5047531300675903,-0.33197468578521255,1.2018357282169168
8903,0.1499095709416933,0.42362256682630717,-0.4428186234227172,1.2930478141832895
1156,0.5000964320440361,0.24508877896209613,0.008474551244265674,0.8065833556959668
8613,0.46284251065017185,0.23488684822699837,0.4043457570924962,0.5199167998016514
3551,0.041873198899478575,1.4081088827632424,1.8116678938829558,-0.9069008306723273
2435,0.8167547638919032,1.3060895754122648,1.7958330456490268,-0.8113453120408889
6955,0.514998000601585,0.8878104152732559,0.13713269314494067,0.47648247315099773
9736,0.2728475115414516,-0.6628830564616058,-0.6367955142883501,0.7544621637151818
1130,-0.25243278011206255,-0.48434926859739474,0.15296754137886992,-1.5757894610923964
6722,-1.7649419887030369,-0.4180367188192592,0.41622189326794323,-0.5311939051441714
2518,-1.1688792464011775,-1.1423738010112012,0.6398891245721933,-1.0676078392797466
4329,1.1259623114609931,-0.47924830322984585,-0.9792241073470696,0.6806238084090703
7661,1.0924337822065122,0.05635306036278731,1.1565010482041345,-1.4324561831452387
6063,0.4591171185107833,-0.44864251102455255,0.45976772591124837,-1.8559408679891138
9630,0.7236199604072373,1.3162915061473623,-1.3137352762888244,0.6198157510981555
4900,-0.1928265058818777,0.4185216014587583,-1.0128731598441691,0.6806238084090703
3496,-1.053392090080191,-1.7034799914415788,1.0654506708590412,-0.8699816530192716
5212,-0.02890925174886663,0.15837236771376506,0.7962582508822446,0.026937192316730432
2121,0.42186319711691905,0.6786708352037516,0.3172540918058856,0.5590076937872398
1654,1.0291021158369387,-0.21399810411730372,-0.38343794254548247,-0.2510424982474544
6600,1.4835999568421077,0.0971607833031784,1.7127000924208982,-1.2565471602100906
3752,0.06050015959641598,1.1836664065910913,0.4261186734141488,0.7110278370645281
7948,-0.5020340534509676,-1.4025230347561943,1.285159190104809,-1.92543579063016
2541,0.9136149595159522,0.5460457356474805,0.8437627955840322,-0.07730519164483887
2756,-0.1406710159304646,0.38791580925346497,-1.543340575680798,-0.9807391859784388
7382,-0.4051738578269133,-0.11707976213387486,-0.2824907850541839,0.8521893986791536
7329,-0.17419954518494557,0.9796277918891358,-1.0682951286629212,0.3005734502158496
9670,0.17971270805678574,1.6733590818757846,0.7725059785313505,0.7110278370645281
6718,0.6006820198074737,1.7753783892267623,1.4692393008242361,-1.2152845498919695
1879,-0.8969256202259518,-1.10156607807081,-0.9495337669084523,0.22456337857720543
1278,1.4686983882845641,0.8623055884355115,1.5959180866956701,-1.4910925241236215
3946,-1.1204491485891477,2.010022796134011,0.4043457570924962,-0.5290221888116389
2415,1.1743924092730176,-0.05586817772328821,1.4435076724441014,-1.5062945384513502
2459,-0.4722309163358752,0.00024244131974954922,1.253489493636951,-0.8222038937035522
8444,-0.10341709453659508,0.9847287572566847,-0.05882355374993349,0.6176440347656224
9519,0.09030329671150841,0.6276611815282627,0.1905753059344517,0.27016942156039175
164,-2.547274337974228,-2.9481155411235074,0.5527974592855827,-1.2826077562004832
1660,0.9732212337461371,-1.0505564243953212,1.1565010482041345,-0.7157897934094503
1335,0.9247911359341126,0.841901726965316,-0.7595155881013016,1.121482223913207
7592,0.13128261024476118,0.5001370473395405,-0.46063282768588754,1.4320376594653819
4,0.4516663342320115,0.7398824196143382,-0.5061580163584339,0.7479470147175842
4111,-0.9528065023167481,-0.2190990694848526,1.7859362655028208,-0.6528100197660023
7776,-1.612200910988186,0.2195839521243517,-0.4071902148963763,0.09643211495777625
8883,2.0498595620288746,0.9082142767434515,0.2380798506362394,1.0975933442553476
1971,0.2989252565171608,-1.6269655109283454,-0.8921324420604588,0.46345217515580106
8041,-1.9512115956723686,-0.050767212355739326,-2.024324090786398,0.595926871440296
7034,0.4181378049775305,-0.8924264980013057,-0.5160547965046397,0.10946241295297252
5722,-0.07361395742150263,-0.44864251102455255,-0.2805114290249424,-1.115385598595466
1363,-1.8878799293027952,-0.020161420150446,1.1941088127597161,-1.3759915584993887
6950,-0.29341209364531534,-1.8667108832031432,-1.1316345215986383,0.4243612811702127
9944,-1.2806410105827755,-0.6475801603589592,1.1347281318824816,-1.53018341810921
3675,0.6081328040862508,1.290786679309618,-0.3102017694635598,-0.4790727131633868
9388,-1.165153854261789,-2.687966307378514,0.6893730253032221,-2.889677842274675
9103,-0.2859613093665435,-0.35682513440867253,1.021904838215736,-0.08164862430990416
1322,0.9136149595159522,1.8722967312101912,1.2732830539293625,1.121482223913207
8343,-1.3178949319766398,-0.46904637249474807,1.1188932836485523,0.5068865018064556
9808,1.1445892721579252,0.5460457356474805,-0.7159697554579962,0.4547653098256705
5181,-1.3476980690917322,-0.4996521647000414,0.9823177176309128,-0.06644660998217565
3304,0.08285251243273663,0.44912739366405163,-1.7056477700785726,0.38961381984968996
5928,0.019520846063163216,-0.09157493529613042,1.3702714993621785,0.17461390292895343
7181,0.4702932949289436,2.24466720304126,-2.3430004114942236,-0.7722544180553005
2856,0.05677476745702744,0.42362256682630717,-0.33791275387293607,0.8065833556959668
7991,-0.6510497390264351,0.4542283590316005,-1.4582282664234285,0.6133006021005571
4923,1.0067497630006181,0.07675692183298286,-0.9594305470546579,0.8087550720284991
7495,0.3101014329353211,-0.514955060802688,2.0254383450410005,-2.4944254697537254
5081,0.0977540809902802,0.882709449905707,-1.5532373558270038,1.3256235591712804
9411,-0.755360718929256,1.6274503935678446,-0.6684652107562086,0.19850278258681292
3325,1.6177140738600262,0.5256418741772849,1.752287213005721,-2.1469508565484947
288,-2.532372769416684,-2.4380190043686185,0.3509031443029852,-1.0610926902821485
1671,0.76459927394049,-1.1270709049085545,-0.3695824503407945,-0.10553750396776404
5192,-3.2625496287364624,0.0614540257303362,1.0911822992391764,-1.0936684352701387
